"","create_date","version_id","user_id","manuscript_id","manuscript_DOI","actionability","concreteness_confidence","discovery_value","expertise","abstract","url","year","AltScore","abstract_nchar","abstract_num_digits","abstract_has_digits","abstract_findings_results","dv_words","act_words","con_words"
"311","2016-12-07 20:43:00","1",122,24,"10.1038/srep32422",3.96,3.76,3.75,3.21,"Recently microglia the resident immune cells of the brain have been recognized  as multi-tasking talents that are not only essential in the diseased brain but also actively contribute to synaptic circuit remodeling during normal brain development. It is well established that microglia dynamically scan their environment and thereby establish transient physical contacts with neuronal synapses which may allow them to sense and influence synaptic function. However it is unknown whether and how the morphological dynamics of microglia and their physical interactions with synapses are affected by the induction of synaptic plasticity in the adult brain. To this end we characterized the morphological dynamics of microglia and their interactions with synapses before and after the induction of synaptic plasticity (LTP) in the hippocampus by time-lapse two-photon imaging and electrophysiological recordings in acute brain slices. We  demonstrate that during hippocampal LTP microglia alter their morphological dynamics by increasing the number of their processes and by prolonging their physical contacts with dendritic spines. These effects were absent in the presence of an NMDA receptor antagonist. Taken together this altered behavior could reflect an active microglial involvement in circuit remodeling during activity-dependent synaptic plasticity in the healthy adult brain.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fsrep32422&report=abstract&format=text","2016",0.75,1382,0,FALSE,0,0,2,0
"312","2016-12-07 20:41:00","1",122,25,"10.3389/fncir.2016.00083",2.28,2.95,2.26,2.06,"Glial cells previously thought to have generally supporting roles in the central nervous system are emerging as essential contributors to multiple aspects of neuronal circuit function and development. This review focuses on the contributions of glial cells to the development of auditory pathways in the brainstem. These pathways display specialized synapses and an unusually high degree of precision in circuitry that enables sound source localization. The development of these pathways thus requires highly coordinated molecular and cellular mechanisms. Several classes of glial cells including astrocytes oligodendrocytes and microglia have now been explored in these circuits in both  avian and mammalian brainstems. Distinct populations of astrocytes are found over the course of auditory brainstem maturation. Early appearing astrocytes are associated with spatial compartments in the avian auditory brainstem. Factors from late appearing astrocytes promote synaptogenesis and dendritic maturation and astrocytes remain integral parts of specialized auditory synapses. Oligodendrocytes play a unique role in both birds and mammals in highly regulated myelination essential for proper timing to decipher interaural cues. Microglia arise early in brainstem development and may contribute to maturation of auditory pathways. Together these studies demonstrate the importance of non-neuronal cells in the assembly of specialized auditory brainstem circuits.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.3389%2Ffncir.2016.00083&report=abstract&format=text","2016",5.7,1459,0,FALSE,0,1,1,0
"313","2016-12-07 20:44:00","1",122,30,"10.1038/ncomms5486",3.51,3.65,3.38,3,"Microglia actively survey the brain microenvironment and play essential roles in  sculpting synaptic connections during brain development. While microglial functions in the adult brain are less clear activated microglia can closely appose neuronal cell bodies and displace axosomatic presynaptic terminals. Microglia-mediated stripping of presynaptic terminals is considered neuroprotective but the cellular and molecular mechanisms are poorly defined. Using 3D electron microscopy we demonstrate that activated microglia displace inhibitory presynaptic terminals from cortical neurons in adult mice. Electrophysiological recordings further establish that the reduction in inhibitory GABAergic synapses increased synchronized firing of cortical neurons in γ-frequency band. Increased neuronal activity results in the calcium-mediated  activation of CaM kinase IV phosphorylation of CREB increased expression of antiapoptotic and neurotrophic molecules and reduced apoptosis of cortical neurons following injury. These results indicate that activated microglia can protect the adult brain by migrating to inhibitory synapses and displacing them from cortical neurons.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fncomms5486&report=abstract&format=text","2014",61.084,1166,1,TRUE,2,0,0,0
"314","2016-12-07 20:35:00","1",122,45,"10.1073/pnas.1523717113",1.79,1.8,2.7,2.21,"Dendrites are neuronal structures specialized for receiving and processing information through their many synaptic inputs. How input strengths are modified  across dendrites in ways that are crucial for synaptic integration and plasticity remains unclear. We examined in single hippocampal neurons the mechanism of heterosynaptic interactions and the heterogeneity of synaptic strengths of pyramidal cell inputs. Heterosynaptic presynaptic plasticity that counterbalances input strengths requires N-methyl-d-aspartate receptors (NMDARs) and astrocytes.  Importantly this mechanism is shared with the mechanism for maintaining highly heterogeneous basal presynaptic strengths which requires astrocyte Ca(2+) signaling involving NMDAR activation astrocyte membrane depolarization and L-type Ca(2+) channels. Intracellular infusion of NMDARs or Ca(2+)-channel blockers into astrocytes conditionally ablating the GluN1 NMDAR subunit or optogenetically hyperpolarizing astrocytes with archaerhodopsin promotes homogenization of convergent presynaptic inputs. Our findings support the presence of an astrocyte-dependent cellular mechanism that enhances the heterogeneity of presynaptic strengths of convergent connections which may help  boost the computational power of dendrites.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1073%2Fpnas.1523717113&report=abstract&format=text","2016",60.834,1275,4,TRUE,1,0,1,0
"315","2016-12-07 20:34:00","1",122,46,"10.1098/rstb.2015.0428",2.19,2.36,2.74,2.18,"Evolution of the nervous system progressed through cellular diversification and specialization of functions. Conceptually the nervous system is composed from electrically excitable neuronal networks connected with chemical synapses and non-excitable glial cells that provide for homeostasis and defence. Astrocytes are integrated into neural networks through multipartite synapses; astroglial perisynaptic processes closely enwrap synaptic contacts and control homeostasis of the synaptic cleft supply neurons with glutamate and GABA obligatory precursor glutamine and contribute to synaptic plasticity learning and memory. In neuropathology astrocytes may undergo reactive remodelling or degeneration; to a large extent astroglial reactions define progression of the pathology and neurological outcome.This article is part of the themed issue 'Evolution brings Ca(2+) and ATP together to control life and death'.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1098%2Frstb.2015.0428&report=abstract&format=text","2016",0.25,913,1,TRUE,0,0,1,0
"316","2016-12-07 20:52:00","1",122,50,"10.1126/science.aad4821",3.75,3.44,4.18,2.13,"Wakefulness is driven by the widespread release of neuromodulators by the ascending arousal system. Yet it is unclear how these substances orchestrate state-dependent global changes in neuronal activity. Here we show that neuromodulators induce increases in the extracellular K(+) concentration ([K(+)]e) in cortical slices electrically silenced by tetrodotoxin. In vivo arousal was linked to AMPA receptor-independent elevations of [K(+)]e concomitant with decreases in [Ca(2+)]e [Mg(2+)]e [H(+)]e and the extracellular volume. Opposite natural sleep and anesthesia reduced [K(+)]e while increasing [Ca(2+)]e [Mg(2+)]e and [H(+)]e as well as the extracellular volume. Local cortical activity of sleeping mice could be readily converted to the stereotypical electroencephalography pattern of wakefulness by simply imposing a  change in the extracellular ion composition. Thus extracellular ions control the state-dependent patterns of neural activity.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1126%2Fscience.aad4821&report=abstract&format=text","2016",250.856,951,4,TRUE,0,2,0,0
"317","2017-05-26 18:25:00","2",124,280,"10.1016/j.neuron.2017.03.036",4.5,5,5,2.57,"The paraventricular nucleus of the thalamus (PVT) is thought to regulate behavioral responses under emotionally arousing conditions. Reward-associated cues activate PVT neurons; however the specific PVT efferents regulating reward  seeking remain elusive. Using a cued sucrose-seeking task we manipulated PVT activity under two emotionally distinct conditions: (1) when reward was available during the cue as expected or (2) when reward was unexpectedly omitted during the cue. Pharmacological inactivation of the anterior PVT (aPVT) but not the posterior PVT increased sucrose seeking only when reward was omitted. Consistent with this photoactivation of aPVT neurons abolished sucrose seeking and the firing of aPVT neurons differentiated reward availability. Photoinhibition of aPVT projections to the nucleus accumbens or to the amygdala increased or decreased respectively sucrose seeking only when reward was omitted. Our findings suggest that PVT bidirectionally modulates sucrose seeking under the negative (frustrative) conditions of reward omission.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.neuron.2017.03.036&report=abstract&format=text","2017",18.5,1059,2,TRUE,1,0,0,0
"318","2017-04-20 17:50:00","1",125,267,"10.1016/j.jecp.2014.03.006",3.74,3.39,4.27,5,"Improvements in enumeration abilities that emerge over late childhood are primarily thought to reflect perceptual developments such as increases in subitizing limits for small sets and faster shifting of attention associated with serially counting larger sets. Contributions of conceptual knowledge development such as the growing appreciation of how whole numbers are composed of subsets of  whole numbers are not as well understood. This study examined the emergence of a process referred to as ""groupitizing"" which captures how children may capitalize on grouping information to facilitate enumeration processes. We examined enumeration speed in a cross-sectional sample of children (N=378) spanning kindergarten through third grade using arrays of dots. Arrays were either unstructured or grouped by proximity into subsets in the subitizing range (i.e.  three subgroups of 1-3 items). Kindergarten children showed no evidence of grouping structure on enumeration. First-grade children enumerated grouped arrays faster than unstructured arrays. This structure effect grew progressively stronger in subsequent grades. Enumeration speed for unstructured arrays increased with set size yet for grouped arrays the impact of set size was dependent on grade level. For kindergartners the grouping manipulation had no impact on the effect of set size. For older children the grouping manipulation reduced the effect of set size on enumeration. Furthermore individual differences in how set size affected enumeration of grouped arrays showed unique  patterns of association with performance on standardized symbolic arithmetic fluency tests suggesting a unique role for the construct of groupitizing in the  development of enumeration fluency and symbolic math skills.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.jecp.2014.03.006&report=abstract&format=text","2014",11.3,1763,5,TRUE,0,0,0,0
"319","2017-07-21 17:11:00","2",126,371,"10.1016/j.celrep.2017.06.018",5,4.07,3.96,1.33,"Recent work has shown that thalamocortical (TC) inputs can be plastic after the developmental critical period has closed but the mechanism that enables re-establishment of plasticity is unclear. Here we find that long-term potentiation (LTP) at TC inputs is transiently restored in spared barrel cortex following either a unilateral infra-orbital nerve (ION) lesion unilateral whisker trimming or unilateral ablation of the rodent barrel cortex. Restoration of LTP is associated with increased potency at TC input and reactivates anatomical map plasticity induced by whisker follicle ablation. The reactivation  of TC LTP is accompanied by reappearance of silent synapses. Both LTP and silent  synapse formation are preceded by transient re-expression of synaptic GluN2B-containing N-methyl-D-aspartate (NMDA) receptors which are required for the reappearance of TC plasticity. These results clearly demonstrate that peripheral sensory deprivation reactivates synaptic plasticity in the mature layer 4 barrel cortex with features similar to the developmental critical period.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.celrep.2017.06.018&report=abstract&format=text","2017",3.25,1075,2,TRUE,1,0,0,0
"320","2017-02-14 09:32:00","1",129,136,"10.1038/35090500",3.92,3.82,4.35,0.56,"We examine the dynamics of a neural code in the context of stimuli whose statistical properties are themselves evolving dynamically. Adaptation to these statistics occurs over a wide range of timescales-from tens of milliseconds to minutes. Rapid components of adaptation serve to optimize the information that action potentials carry about rapid stimulus variations within the local statistical ensemble while changes in the rate and statistics of action-potential firing encode information about the ensemble itself thus resolving potential ambiguities. The speed with which information is optimized and ambiguities are resolved approaches the physical limit imposed by statistical sampling and noise.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2F35090500&report=abstract&format=text","2001",1,703,0,FALSE,0,4,2,0
"321","2017-03-27 22:55:00","1",129,190,"10.1002/ana.23951",3.53,2.71,2.85,2.64,"OBJECTIVE: Brain-computer interfaces (BCIs) could potentially be used to interact with pathological brain signals to intervene and ameliorate their effects in disease states. Here we provide proof-of-principle of this approach by using a BCI to interpret pathological brain activity in patients with advanced Parkinson  disease (PD) and to use this feedback to control when therapeutic deep brain stimulation (DBS) is delivered. Our goal was to demonstrate that by personalizing and optimizing stimulation in real time we could improve on both the efficacy and efficiency of conventional continuous DBS. METHODS: We tested BCI-controlled adaptive DBS (aDBS) of the subthalamic nucleus  in 8 PD patients. Feedback was provided by processing of the local field potentials recorded directly from the stimulation electrodes. The results were compared to no stimulation conventional continuous stimulation (cDBS) and random intermittent stimulation. Both unblinded and blinded clinical assessments  of motor effect were performed using the Unified Parkinson's Disease Rating Scale. RESULTS: Motor scores improved by 66% (unblinded) and 50% (blinded) during aDBS  which were 29% (p = 0.03) and 27% (p = 0.005) better than cDBS respectively. These improvements were achieved with a 56% reduction in stimulation time compared to cDBS and a corresponding reduction in energy requirements (p < 0.001). aDBS was also more effective than no stimulation and random intermittent  stimulation. INTERPRETATION: BCI-controlled DBS is tractable and can be more efficient and efficacious than conventional continuous neuromodulation for PD.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1002%2Fana.23951&report=abstract&format=text","2013",46.55,1621,22,TRUE,1,2,2,0
"322","2017-03-27 22:56:00","1",129,191,"10.1088/1741-2560/10/3/036019",2.95,2.99,2.48,2.6,"OBJECTIVE: We present a proof of concept for a novel method of predicting the onset of pathological tremor using non-invasively measured surface electromyogram (sEMG) and acceleration from tremor-affected extremities of patients with Parkinson's disease (PD) and essential tremor (ET). APPROACH: The tremor prediction algorithm uses a set of spectral (Fourier and wavelet) and nonlinear time series (entropy and recurrence rate) parameters extracted from the non-invasively recorded sEMG and acceleration signals. MAIN RESULTS: The resulting algorithm is shown to successfully predict tremor onset for all 91 trials recorded in 4 PD patients and for all 91 trials recorded  in 4 ET patients. The predictor achieves a 100% sensitivity for all trials considered along with an overall accuracy of 85.7% for all ET trials and 80.2% for all PD trials. By using a Pearson's chi-square test the prediction results are shown to significantly differ from a random prediction outcome. SIGNIFICANCE: The tremor prediction algorithm can be potentially used for designing the next generation of non-invasive closed-loop predictive ON-OFF controllers for deep brain stimulation (DBS) used for suppressing pathological tremor in such patients. Such a system is based on alternating ON and OFF DBS periods an incoming tremor being predicted during the time intervals when DBS is OFF so as to turn DBS back ON. The prediction should be a few seconds before tremor re-appears so that the patient is tremor-free for the entire DBS ON-OFF cycle and the tremor-free DBS OFF interval should be maximized in order to minimize the current injected in the brain and battery usage.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1088%2F1741-2560%2F10%2F3%2F036019&report=abstract&format=text","2013",4,1655,15,TRUE,2,1,3,1
"323","2017-03-27 22:57:00","1",129,192,"10.1093/brain/awq267",2.76,2.03,3.15,2.08,"Patients with advanced stages of essential tremor frequently exhibit tandem gait  ataxia with impaired balance control and imprecise foot placement resembling patients with a cerebellar deficit. Thalamic deep brain stimulation a surgical therapy for otherwise intractable cases has been shown to improve tremor but its impact on cerebellar-like gait difficulties remains to be elucidated. Eleven  patients affected by essential tremor (five females; age 69.8 ± 3.9 years; disease duration 24.4 ± 11.2 years; follow-up after surgery 24.7 ± 20.3 months) were evaluated during the following conditions: stimulation off stimulation on and supra-therapeutic stimulation. Ten age-matched healthy controls served as the comparison group. Locomotion by patients and controls was assessed with (i) overground gait and tandem gait; (ii) balance-assisted treadmill tandem gait and  (iii) unassisted treadmill gait. The two treadmill paradigms were kinematically analysed using a 3D opto-electronic motion analysis system. Established clinical  and kinesiological measures of ataxia were computed. During stimulation off the  patients exhibited ataxia in all assessment paradigms which improved during stimulation on and worsened again during supra-therapeutic stimulation. During over ground tandem gait patients had more missteps and slower gait velocities during stimulation off and supra-therapeutic stimulation than during stimulation  on. During balance-assisted tandem gait stimulation on reduced the temporospatial variability in foot trajectories to nearly normal values while highly variable (ataxic) foot trajectories were observed during stimulation off and supra-therapeutic stimulation. During unassisted treadmill gait stimulation  on improved gait stability compared with stimulation off and supra-therapeutic stimulation as demonstrated by increased gait velocity and ankle rotation. These improvements in ataxia were not a function of reduced tremor in the lower limbs or torso. In conclusion we demonstrate the impact of thalamic stimulation on gait ataxia in patients with essential tremor with improvement by stimulation on  and deterioration by supra-therapeutic stimulation despite continued control of  tremor. Thus cerebellar dysfunction in these patients can be differentially modulated with optimal versus supra-therapeutic stimulation. The cerebellar movement disorder of essential tremor is due to a typical cerebellar deficit not to trembling extremities. We hypothesize that deep brain stimulation affects two  major regulating circuits: the cortico-thalamo-cortical loop for tremor reduction and the cerebello-thalamo-cortical pathway for ataxia reduction (stimulation on)  and ataxia induction (supra-therapeutic stimulation).","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1093%2Fbrain%2Fawq267&report=abstract&format=text","2010",1,2747,18,TRUE,0,0,0,2
"324","2017-03-28 13:36:00","1",129,194,"10.1038/nature11129",4.73,4.38,4.36,3.09,"Most theories of motor cortex have assumed that neural activity represents movement parameters. This view derives from what is known about primary visual cortex where neural activity represents patterns of light. Yet it is unclear how well the analogy between motor and visual cortex holds. Single-neuron responses in motor cortex are complex and there is marked disagreement regarding which movement parameters are represented. A better analogy might be with other motor systems where a common principle is rhythmic neural activity. Here we find that  motor cortex responses during reaching contain a brief but strong oscillatory component something quite unexpected for a non-periodic behaviour. Oscillation amplitude and phase followed naturally from the preparatory state suggesting a mechanistic role for preparatory neural activity. These results demonstrate an unexpected yet surprisingly simple structure in the population response. This underlying structure explains many of the confusing features of individual neural responses.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fnature11129&report=abstract&format=text","2012",66.294,1038,0,FALSE,1,0,0,0
"325","2017-07-13 19:49:00","2",131,325,"10.1038/nm.4084",3.93,5,5,5,"Interactions between the hippocampus and the cortex are critical for memory. Interictal epileptiform discharges (IEDs) identify epileptic brain regions and can impair memory but the mechanisms by which they interact with physiological patterns of network activity are mostly undefined. We show in a rat model of temporal lobe epilepsy that spontaneous hippocampal IEDs correlate with impaired  memory consolidation and that they are precisely coordinated with spindle oscillations in the prefrontal cortex during nonrapid-eye-movement (NREM) sleep.  This coordination surpasses the normal physiological ripple-spindle coupling and  is accompanied by decreased ripple occurrence. IEDs also induce spindles during rapid-eye movement (REM) sleep and wakefulness-behavioral states that do not naturally express these oscillations-by generating a cortical 'down' state. In a  pilot clinical examination of four subjects with focal epilepsy we confirm a similar correlation of temporofrontal IEDs with spindles over anatomically restricted cortical regions. These findings imply that IEDs may impair memory via the misappropriation of physiological mechanisms for hippocampal-cortical coupling which suggests a target for the treatment of memory impairment in epilepsy.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fnm.4084&report=abstract&format=text","2016",618.796,1263,0,FALSE,1,0,1,1
"326","2017-04-07 20:44:00","1",132,218,"10.1038/nn.2439",3.83,1.59,4.38,3.11,"Visual attention can improve behavioral performance by allowing observers to focus on the important information in a complex scene. Attention also typically increases the firing rates of cortical sensory neurons. Rate increases improve the signal-to-noise ratio of individual neurons and this improvement has been assumed to underlie attention-related improvements in behavior. We recorded dozens of neurons simultaneously in visual area V4 and found that changes in single neurons accounted for only a small fraction of the improvement in the sensitivity of the population. Instead over 80% of the attentional improvement in the population signal was caused by decreases in the correlations between the  trial-to-trial fluctuations in the responses of pairs of neurons. These results suggest that the representation of sensory information in populations of neurons  and the way attention affects the sensitivity of the population may only be understood by considering the interactions between neurons.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fnn.2439&report=abstract&format=text","2009",1,1002,3,TRUE,1,2,3,0
"327","2017-07-21 17:08:00","2",135,344,"10.1371/journal.pcbi.1005268",4.01,5,4.69,1.54,"There is a popular belief in neuroscience that we are primarily data limited and that producing large multimodal and complex datasets will with the help of advanced data analysis algorithms lead to fundamental insights into the way the  brain processes information. These datasets do not yet exist and if they did we  would have no way of evaluating whether or not the algorithmically-generated insights were sufficient or even correct. To address this here we take a classical microprocessor as a model organism and use our ability to perform arbitrary experiments on it to see if popular data analysis methods from neuroscience can elucidate the way it processes information. Microprocessors are  among those artificial information processing systems that are both complex and that we understand at all levels from the overall logical flow via logical gates to the dynamics of transistors. We show that the approaches reveal interesting structure in the data but do not meaningfully describe the hierarchy  of information processing in the microprocessor. This suggests current analytic approaches in neuroscience may fall short of producing meaningful understanding of neural systems regardless of the amount of data. Additionally we argue for scientists using complex non-linear dynamical systems with known ground truth such as the microprocessor as a validation platform for time-series and structure discovery methods.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1371%2Fjournal.pcbi.1005268&report=abstract&format=text","2017",969.07800000001,1425,0,FALSE,0,1,1,2
"328","2017-07-21 17:07:00","2",135,367,"10.1016/j.neuron.2009.12.002",1.9,3.47,4.67,4.15,"The ventral hippocampus unlike its dorsal counterpart is required for anxiety-like behavior. The means by which it acts are unknown. We hypothesized that the hippocampus synchronizes with downstream targets that influence anxiety such as the medial prefrontal cortex (mPFC). To test this hypothesis we recorded mPFC and hippocampal activity in mice exposed to two anxiogenic arenas. Theta-frequency activity in the mPFC and ventral but not dorsal hippocampus was highly correlated at baseline and this correlation increased in both anxiogenic  environments. Increases in mPFC theta power predicted avoidance of the aversive compartments of each arena and were larger in serotonin 1A receptor knockout mice a genetic model of increased anxiety-like behavior. These results suggest a role for theta-frequency synchronization between the ventral hippocampus and the  mPFC in anxiety. They are consistent with the notion that such synchronization is a general mechanism by which the hippocampus communicates with downstream structures of behavioral relevance.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.neuron.2009.12.002&report=abstract&format=text","2010",1,1055,1,TRUE,1,0,1,0
"329","2017-07-21 17:34:00","2",135,403,"10.1038/srep21322",1.89,4.7,2.65,4.53,"We recently reported a greater sensitivity of female rats to rapid antidepressant-like effects of ketamine compared to male rats and that ovarian-derived estradiol (E2) and progesterone (P4) are essential for this response. However to what extent testosterone may also contribute and whether duration of response to ketamine is modulated in a sex- and hormone-dependent manner remains unclear. To explore this we systematically investigated the influence of testosterone estradiol and progesterone on initiation and maintenance of hedonic response to low-dose ketamine (2.5 mg/kg) in intact and gonadectomized male and female rats. Ketamine induced a sustained increase in sucrose preference of female but not male rats in an E2P4-dependent manner. Whereas testosterone failed to alter male treatment response concurrent administration of P4 alone in intact males enhanced hedonic response low-dose ketamine. Treatment responsiveness in female rats only was associated with greater hippocampal BDNF levels but not activation of key downstream signaling effectors. We provide novel evidence supporting activational roles for ovarian-  but not testicular- derived hormones in mediating hedonic sensitivity to low-dose ketamine in female and male rats respectively. Organizational differences may in part account for the persistence of sex differences following gonadectomy and selective involvement of BDNF in treatment response.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fsrep21322&report=abstract&format=text","2016",0.75,1427,7,TRUE,0,0,0,0
"330","2016-12-19 21:44:00","1",136,109,"10.1016/j.concog.2015.05.001",2.95,1.82,2.49,2.9,"The study of human consciousness has historically depended on introspection. However introspection is constrained by what can be remembered and verbalized. Here we demonstrate the utility of high temporal resolution pupillometry to track the locus of conscious attention dynamically over a single trial. While eye-tracked participants heard several musical clips played diotically (same music in each ear) and later dichotically (two clips played simultaneously one in each ear). During dichotic presentation participants attended to only one ear. We found that the temporal pattern of pupil dilation dynamics over a single  trial discriminated which piece of music was consciously attended on dichotic trials. Deconvolving these pupillary responses further revealed the real-time changes in stimulus salience motivating pupil dilation. Taken together these results show that pupil dilation patterns during single-exposure to dynamic stimuli can be exploited to discern the contents of conscious attention.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.concog.2015.05.001&report=abstract&format=text","2015",54.93,1006,0,FALSE,1,1,1,0
"331","2016-12-19 21:46:00","1",136,110,"10.1016/j.beproc.2014.09.034",1.81,2.16,1.11,2.58,"The present study demonstrates that humans' response to a single stimulus (S1) is determined by what follows S1's associates. The experiment used a sensory preconditioning (SPC) design where S1 was associated with both S2 and S3 on separate trials before establishing relationships between these latter stimuli with an outcome or its absence in a second phase. When S2 and S3 were associated  with the same consequence either an outcome or its absence strong consequence-based responding to S1 was observed in a reaction time test. Participants responded quickly to indicate that the outcome was or was not predicted by S1. When S2 predicted the outcome and S3 did not SPC was weaker although participants were not slower to respond to S1. Implications on the understanding of the mechanisms that allow for the response to S1 to emerge are discussed.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.beproc.2014.09.034&report=abstract&format=text","2014",1,850,13,TRUE,0,0,2,0
"332","2016-12-15 14:43:00","1",137,66,"10.1038/nn.2739",4.91,4.93,4.89,3.78,"Two intermingled hypothalamic neuron populations specified by expression of agouti-related peptide (AGRP) or pro-opiomelanocortin (POMC) positively and negatively influence feeding behavior respectively possibly by reciprocally regulating downstream melanocortin receptors. However the sufficiency of these neurons to control behavior and the relationship of their activity to the magnitude and dynamics of feeding are unknown. To measure this we used channelrhodopsin-2 for cell type-specific photostimulation. Activation of only 800 AGRP neurons in mice evoked voracious feeding within minutes. The behavioral  response increased with photoexcitable neuron number photostimulation frequency  and stimulus duration. Conversely POMC neuron stimulation reduced food intake and body weight which required melanocortin receptor signaling. However AGRP neuron-mediated feeding was not dependent on suppressing this melanocortin pathway indicating that AGRP neurons directly engage feeding circuits. Furthermore feeding was evoked selectively over drinking without training or prior photostimulus exposure which suggests that AGRP neurons serve a dedicated  role coordinating this complex behavior.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fnn.2739&report=abstract&format=text","2011",77.424,1193,4,TRUE,0,0,1,0
"333","2016-11-16 21:15:00","1",138,16,"10.1038/nn.4030",3.67,3.8,3.88,1.56,"As the tissue macrophages of the CNS microglia are critically involved in diseases of the CNS. However it remains unknown what controls their maturation and activation under homeostatic conditions. We observed substantial contributions of the host microbiota to microglia homeostasis as germ-free (GF)  mice displayed global defects in microglia with altered cell proportions and an immature phenotype leading to impaired innate immune responses. Temporal eradication of host microbiota severely changed microglia properties. Limited microbiota complexity also resulted in defective microglia. In contrast recolonization with a complex microbiota partially restored microglia features. We determined that short-chain fatty acids (SCFA) microbiota-derived bacterial fermentation products regulated microglia homeostasis. Accordingly mice deficient for the SCFA receptor FFAR2 mirrored microglia defects found under GF conditions. These findings suggest that host bacteria vitally regulate microglia  maturation and function whereas microglia impairment can be rectified to some extent by complex microbiota.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fnn.4030&report=abstract&format=text","2015",198.968,1106,1,TRUE,2,1,0,0
"334","2016-11-27 16:44:00","1",138,30,"10.1038/ncomms5486",1.55,4.02,3,3.44,"Microglia actively survey the brain microenvironment and play essential roles in  sculpting synaptic connections during brain development. While microglial functions in the adult brain are less clear activated microglia can closely appose neuronal cell bodies and displace axosomatic presynaptic terminals. Microglia-mediated stripping of presynaptic terminals is considered neuroprotective but the cellular and molecular mechanisms are poorly defined. Using 3D electron microscopy we demonstrate that activated microglia displace inhibitory presynaptic terminals from cortical neurons in adult mice. Electrophysiological recordings further establish that the reduction in inhibitory GABAergic synapses increased synchronized firing of cortical neurons in γ-frequency band. Increased neuronal activity results in the calcium-mediated  activation of CaM kinase IV phosphorylation of CREB increased expression of antiapoptotic and neurotrophic molecules and reduced apoptosis of cortical neurons following injury. These results indicate that activated microglia can protect the adult brain by migrating to inhibitory synapses and displacing them from cortical neurons.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1038%2Fncomms5486&report=abstract&format=text","2014",61.084,1166,1,TRUE,2,0,0,0
"335","2016-12-05 01:47:00","1",138,49,"10.1016/j.bbadis.2015.10.014",3.86,3.48,4.43,2.75,"Cerebrospinal fluid (CSF) circulation and turnover provides a sink for the elimination of solutes from the brain interstitium serving an important homeostatic role for the function of the central nervous system. Disruption of normal CSF circulation and turnover is believed to contribute to the development  of many diseases including neurodegenerative conditions such as Alzheimer's disease ischemic and traumatic brain injury and neuroinflammatory conditions such as multiple sclerosis. Recent insights into CSF biology suggesting that CSF  and interstitial fluid exchange along a brain-wide network of perivascular spaces termed the 'glymphatic' system suggest that CSF circulation may interact intimately with glial and vascular function to regulate basic aspects of brain function. Dysfunction within this glial vascular network which is a feature of the aging and injured brain is a potentially critical link between brain injury neuroinflammation and the development of chronic neurodegeneration. Ongoing research within this field may provide a powerful new framework for understanding the common links between neurodegenerative neurovascular and neuroinflammatory disease in addition to providing potentially novel therapeutic targets for these conditions. This article is part of a Special Issue entitled: Neuro Inflammation  edited by Helga E. de Vries and Markus Schwaninger.","https://www.ncbi.nlm.nih.gov/pubmed/?term=10.1016%2Fj.bbadis.2015.10.014&report=abstract&format=text","2016",51.85,1387,0,FALSE,0,5,0,0
